"ï»¿Domain Code","Domain","Area Code (M49)","Year Code","Year","Item Code","Item","Months Code","Months","Element Code","Element","Unit","Value","data_reliability_flag","Flag Description","Note","CountryName","InflationSince2015","YoY_Food_Inflation"
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",206.205718,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",215.113081,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",223.116204,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",228.484127,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",232.099496,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",231.499822,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",239.502567,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",243.612394,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",248.477744,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",251.165209,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",257.745049,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",259.867868,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",264.636344,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",264.727879,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",269.260302,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",268.100404,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",259.404186,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",260.588367,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",266.059065,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",267.086263,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",265.697444,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",268.969943,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",270.281291,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",270.448731,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2025,2025,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",271.002438,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2025,2025,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",268.742043,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2025,2025,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",271.127364,X,Figure from international organizations,base year is 2015,Pakistan,,
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7001,January,6121,Value,%,2.127355,E,Estimated value,"",Pakistan,,2.127355
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7002,February,6121,Value,%,1.19128,E,Estimated value,"",Pakistan,,1.19128
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7003,March,6121,Value,%,-0.476483,E,Estimated value,"",Pakistan,,-0.476483
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7004,April,6121,Value,%,-1.048741,E,Estimated value,"",Pakistan,,-1.048741
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7005,May,6121,Value,%,2.238142,E,Estimated value,"",Pakistan,,2.238142
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7006,June,6121,Value,%,2.405594,E,Estimated value,"",Pakistan,,2.405594
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7007,July,6121,Value,%,-0.32656,E,Estimated value,"",Pakistan,,-0.32656
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7008,August,6121,Value,%,-0.568156,E,Estimated value,"",Pakistan,,-0.568156
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7009,September,6121,Value,%,-1.064166,E,Estimated value,"",Pakistan,,-1.064166
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7010,October,6121,Value,%,-0.420187,E,Estimated value,"",Pakistan,,-0.420187
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7011,November,6121,Value,%,1.325766,E,Estimated value,"",Pakistan,,1.325766
CP,Consumer Price Indices,586,2015,2015,23014,Food price inflation,7012,December,6121,Value,%,1.440654,E,Estimated value,"",Pakistan,,1.440654
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7001,January,6121,Value,%,1.214329,E,Estimated value,"",Pakistan,,1.214329
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7002,February,6121,Value,%,2.4689,E,Estimated value,"",Pakistan,,2.4689
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7003,March,6121,Value,%,2.450702,E,Estimated value,"",Pakistan,,2.450702
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7004,April,6121,Value,%,3.459707,E,Estimated value,"",Pakistan,,3.459707
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7005,May,6121,Value,%,0.595374,E,Estimated value,"",Pakistan,,0.595374
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7006,June,6121,Value,%,1.24283,E,Estimated value,"",Pakistan,,1.24283
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7007,July,6121,Value,%,3.91336,E,Estimated value,"",Pakistan,,3.91336
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7008,August,6121,Value,%,2.448869,E,Estimated value,"",Pakistan,,2.448869
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7009,September,6121,Value,%,3.14024,E,Estimated value,"",Pakistan,,3.14024
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7010,October,6121,Value,%,3.584392,E,Estimated value,"",Pakistan,,3.584392
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7011,November,6121,Value,%,2.495855,E,Estimated value,"",Pakistan,,2.495855
CP,Consumer Price Indices,586,2016,2016,23014,Food price inflation,7012,December,6121,Value,%,2.428074,E,Estimated value,"",Pakistan,,2.428074
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7001,January,6121,Value,%,1.961146,E,Estimated value,"",Pakistan,,1.961146
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7002,February,6121,Value,%,3.10247,E,Estimated value,"",Pakistan,,3.10247
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7003,March,6121,Value,%,4.640725,E,Estimated value,"",Pakistan,,4.640725
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7004,April,6121,Value,%,3.908119,E,Estimated value,"",Pakistan,,3.908119
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7005,May,6121,Value,%,4.552697,E,Estimated value,"",Pakistan,,4.552697
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7006,June,6121,Value,%,3.053195,E,Estimated value,"",Pakistan,,3.053195
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7007,July,6121,Value,%,0.713785,E,Estimated value,"",Pakistan,,0.713785
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7008,August,6121,Value,%,2.248683,E,Estimated value,"",Pakistan,,2.248683
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7009,September,6121,Value,%,3.504198,E,Estimated value,"",Pakistan,,3.504198
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7010,October,6121,Value,%,3.236969,E,Estimated value,"",Pakistan,,3.236969
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7011,November,6121,Value,%,3.440588,E,Estimated value,"",Pakistan,,3.440588
CP,Consumer Price Indices,586,2017,2017,23014,Food price inflation,7012,December,6121,Value,%,5.161463,E,Estimated value,"",Pakistan,,5.161463
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7001,January,6121,Value,%,5.100471,E,Estimated value,"",Pakistan,,5.100471
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7002,February,6121,Value,%,3.41514,E,Estimated value,"",Pakistan,,3.41514
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7003,March,6121,Value,%,0.986028,E,Estimated value,"",Pakistan,,0.986028
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7004,April,6121,Value,%,0.716612,E,Estimated value,"",Pakistan,,0.716612
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7005,May,6121,Value,%,2.068365,E,Estimated value,"",Pakistan,,2.068365
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7006,June,6121,Value,%,3.228903,E,Estimated value,"",Pakistan,,3.228903
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7007,July,6121,Value,%,3.517544,E,Estimated value,"",Pakistan,,3.517544
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7008,August,6121,Value,%,3.285857,E,Estimated value,"",Pakistan,,3.285857
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7009,September,6121,Value,%,1.088674,E,Estimated value,"",Pakistan,,1.088674
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7010,October,6121,Value,%,2.040816,E,Estimated value,"",Pakistan,,2.040816
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7011,November,6121,Value,%,1.02278,E,Estimated value,"",Pakistan,,1.02278
CP,Consumer Price Indices,586,2018,2018,23014,Food price inflation,7012,December,6121,Value,%,0.046785,E,Estimated value,"",Pakistan,,0.046785
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7001,January,6121,Value,%,1.584636,E,Estimated value,"",Pakistan,,1.584636
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7002,February,6121,Value,%,4.519478,E,Estimated value,"",Pakistan,,4.519478
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7003,March,6121,Value,%,8.222777,E,Estimated value,"",Pakistan,,8.222777
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7004,April,6121,Value,%,8.507978,E,Estimated value,"",Pakistan,,8.507978
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7005,May,6121,Value,%,8.583618,E,Estimated value,"",Pakistan,,8.583618
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7006,June,6121,Value,%,7.511201,E,Estimated value,"",Pakistan,,7.511201
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7007,July,6121,Value,%,7.879705,E,Estimated value,"",Pakistan,,7.879705
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7008,August,6121,Value,%,11.3371,E,Estimated value,"",Pakistan,,11.3371
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7009,September,6121,Value,%,14.563576,E,Estimated value,"",Pakistan,,14.563576
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7010,October,6121,Value,%,15.332327,E,Estimated value,"",Pakistan,,15.332327
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7011,November,6121,Value,%,19.754285,E,Estimated value,"",Pakistan,,19.754285
CP,Consumer Price Indices,586,2019,2019,23014,Food price inflation,7012,December,6121,Value,%,19.667058,E,Estimated value,"",Pakistan,,19.667058
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7001,January,6121,Value,%,23.364694,E,Estimated value,"",Pakistan,,23.364694
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7002,February,6121,Value,%,19.047163,E,Estimated value,"",Pakistan,,19.047163
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7003,March,6121,Value,%,15.472028,E,Estimated value,"",Pakistan,,15.472028
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7004,April,6121,Value,%,11.563503,E,Estimated value,"",Pakistan,,11.563503
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7005,May,6121,Value,%,12.09214,E,Estimated value,"",Pakistan,,12.09214
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7006,June,6121,Value,%,14.522115,E,Estimated value,"",Pakistan,,14.522115
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7007,July,6121,Value,%,17.792651,E,Estimated value,"",Pakistan,,17.792651
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7008,August,6121,Value,%,12.887968,E,Estimated value,"",Pakistan,,12.887968
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7009,September,6121,Value,%,14.73216,E,Estimated value,"",Pakistan,,14.73216
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7010,October,6121,Value,%,16.580081,E,Estimated value,"",Pakistan,,16.580081
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7011,November,6121,Value,%,15.130427,E,Estimated value,"",Pakistan,,15.130427
CP,Consumer Price Indices,586,2020,2020,23014,Food price inflation,7012,December,6121,Value,%,13.299737,E,Estimated value,"",Pakistan,,13.299737
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7001,January,6121,Value,%,6.679107,E,Estimated value,"",Pakistan,,6.679107
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7002,February,6121,Value,%,9.740263,E,Estimated value,"",Pakistan,,9.740263
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7003,March,6121,Value,%,11.580484,E,Estimated value,"",Pakistan,,11.580484
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7004,April,6121,Value,%,15.914037,E,Estimated value,"",Pakistan,,15.914037
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7005,May,6121,Value,%,14.827254,E,Estimated value,"",Pakistan,,14.827254
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7006,June,6121,Value,%,10.475956,E,Estimated value,"",Pakistan,,10.475956
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7007,July,6121,Value,%,8.233434,E,Estimated value,"",Pakistan,,8.233434
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7008,August,6121,Value,%,9.963327,E,Estimated value,"",Pakistan,,9.963327
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7009,September,6121,Value,%,10.210293,E,Estimated value,"",Pakistan,,10.210293
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7010,October,6121,Value,%,8.320985,E,Estimated value,"",Pakistan,,8.320985
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7011,November,6121,Value,%,10.467734,E,Estimated value,"",Pakistan,,10.467734
CP,Consumer Price Indices,586,2021,2021,23014,Food price inflation,7012,December,6121,Value,%,10.329347,E,Estimated value,"",Pakistan,,10.329347
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7001,January,6121,Value,%,12.824589,E,Estimated value,"",Pakistan,,12.824589
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7002,February,6121,Value,%,14.729017,E,Estimated value,"",Pakistan,,14.729017
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7003,March,6121,Value,%,15.304798,E,Estimated value,"",Pakistan,,15.304798
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7004,April,6121,Value,%,17.038065,E,Estimated value,"",Pakistan,,17.038065
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7005,May,6121,Value,%,17.25364,E,Estimated value,"",Pakistan,,17.25364
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7006,June,6121,Value,%,25.924757,E,Estimated value,"",Pakistan,,25.924757
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7007,July,6121,Value,%,28.766088,E,Estimated value,"",Pakistan,,28.766088
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7008,August,6121,Value,%,29.531748,E,Estimated value,"",Pakistan,,29.531748
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7009,September,6121,Value,%,31.700366,E,Estimated value,"",Pakistan,,31.700366
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7010,October,6121,Value,%,36.237667,E,Estimated value,"",Pakistan,,36.237667
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7011,November,6121,Value,%,31.158967,E,Estimated value,"",Pakistan,,31.158967
CP,Consumer Price Indices,586,2022,2022,23014,Food price inflation,7012,December,6121,Value,%,35.503705,E,Estimated value,"",Pakistan,,35.503705
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7001,January,6121,Value,%,42.940642,E,Estimated value,"",Pakistan,,42.940642
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7002,February,6121,Value,%,45.072923,E,Estimated value,"",Pakistan,,45.072923
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7003,March,6121,Value,%,47.153883,E,Estimated value,"",Pakistan,,47.153883
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7004,April,6121,Value,%,48.072168,E,Estimated value,"",Pakistan,,48.072168
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7005,May,6121,Value,%,48.652697,E,Estimated value,"",Pakistan,,48.652697
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7006,June,6121,Value,%,39.487229,E,Estimated value,"",Pakistan,,39.487229
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7007,July,6121,Value,%,39.51709,E,Estimated value,"",Pakistan,,39.51709
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7008,August,6121,Value,%,38.511609,E,Estimated value,"",Pakistan,,38.511609
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7009,September,6121,Value,%,33.10873,E,Estimated value,"",Pakistan,,33.10873
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7010,October,6121,Value,%,26.814071,E,Estimated value,"",Pakistan,,26.814071
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7011,November,6121,Value,%,27.949544,E,Estimated value,"",Pakistan,,27.949544
CP,Consumer Price Indices,586,2023,2023,23014,Food price inflation,7012,December,6121,Value,%,27.501047,E,Estimated value,"",Pakistan,,27.501047
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7001,January,6121,Value,%,24.960382,E,Estimated value,"",Pakistan,,24.960382
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7002,February,6121,Value,%,18.146879,E,Estimated value,"",Pakistan,,18.146879
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7003,March,6121,Value,%,17.224722,E,Estimated value,"",Pakistan,,17.224722
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7004,April,6121,Value,%,9.67277,E,Estimated value,"",Pakistan,,9.67277
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7005,May,6121,Value,%,-0.166083,E,Estimated value,"",Pakistan,,-0.166083
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7006,June,6121,Value,%,0.974937,E,Estimated value,"",Pakistan,,0.974937
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7007,July,6121,Value,%,1.558979,E,Estimated value,"",Pakistan,,1.558979
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7008,August,6121,Value,%,2.457301,E,Estimated value,"",Pakistan,,2.457301
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7009,September,6121,Value,%,-0.586046,E,Estimated value,"",Pakistan,,-0.586046
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7010,October,6121,Value,%,0.925484,E,Estimated value,"",Pakistan,,0.925484
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7011,November,6121,Value,%,-0.236358,E,Estimated value,"",Pakistan,,-0.236358
CP,Consumer Price Indices,586,2024,2024,23014,Food price inflation,7012,December,6121,Value,%,0.274009,E,Estimated value,"",Pakistan,,0.274009
CP,Consumer Price Indices,586,2025,2025,23014,Food price inflation,7001,January,6121,Value,%,-3.13389,E,Estimated value,"",Pakistan,,-3.13389
CP,Consumer Price Indices,586,2025,2025,23014,Food price inflation,7002,February,6121,Value,%,-4.145585,E,Estimated value,"",Pakistan,,-4.145585
CP,Consumer Price Indices,586,2025,2025,23014,Food price inflation,7003,March,6121,Value,%,-5.118485,E,Estimated value,"",Pakistan,,-5.118485
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,6125,Value,"",100.355547,X,Figure from international organizations,base year is 2015,Philippines,0.3555470000000014,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,6125,Value,"",99.993579,X,Figure from international organizations,base year is 2015,Philippines,-0.006421000000003119,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,6125,Value,"",99.54112,X,Figure from international organizations,base year is 2015,Philippines,-0.4588799999999935,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,6125,Value,"",99.631612,X,Figure from international organizations,base year is 2015,Philippines,-0.36838799999999594,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,6125,Value,"",99.450628,X,Figure from international organizations,base year is 2015,Philippines,-0.5493720000000053,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,6125,Value,"",99.360136,X,Figure from international organizations,base year is 2015,Philippines,-0.6398640000000029,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,6125,Value,"",99.812595,X,Figure from international organizations,base year is 2015,Philippines,-0.18740499999999827,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,6125,Value,"",100.084071,X,Figure from international organizations,base year is 2015,Philippines,0.08407099999999446,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,6125,Value,"",99.993579,X,Figure from international organizations,base year is 2015,Philippines,-0.006421000000003119,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,6125,Value,"",100.084071,X,Figure from international organizations,base year is 2015,Philippines,0.08407099999999446,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,6125,Value,"",100.808007,X,Figure from international organizations,base year is 2015,Philippines,0.8080070000000035,
CP,Consumer Price Indices,608,2015,2015,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,6125,Value,"",100.898499,X,Figure from international organizations,base year is 2015,Philippines,0.898499000000001,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,6125,Value,"",101.260466,X,Figure from international organizations,base year is 2015,Philippines,1.2604659999999939,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,6125,Value,"",100.898499,X,Figure from international organizations,base year is 2015,Philippines,0.898499000000001,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,6125,Value,"",100.536531,X,Figure from international organizations,base year is 2015,Philippines,0.5365309999999965,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7004,April,6125,Value,"",100.446039,X,Figure from international organizations,base year is 2015,Philippines,0.44603899999999896,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7005,May,6125,Value,"",100.808007,X,Figure from international organizations,base year is 2015,Philippines,0.8080070000000035,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7006,June,6125,Value,"",101.260466,X,Figure from international organizations,base year is 2015,Philippines,1.2604659999999939,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7007,July,6125,Value,"",101.531942,X,Figure from international organizations,base year is 2015,Philippines,1.5319420000000008,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,6125,Value,"",101.622434,X,Figure from international organizations,base year is 2015,Philippines,1.6224339999999984,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,6125,Value,"",101.89391,X,Figure from international organizations,base year is 2015,Philippines,1.8939100000000053,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,6125,Value,"",102.346369,X,Figure from international organizations,base year is 2015,Philippines,2.3463689999999957,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,6125,Value,"",103.160797,X,Figure from international organizations,base year is 2015,Philippines,3.1607970000000023,
CP,Consumer Price Indices,608,2016,2016,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,6125,Value,"",103.251289,X,Figure from international organizations,base year is 2015,Philippines,3.251289,
CP,Consumer Price Indices,608,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7001,January,6125,Value,"",103.884732,X,Figure from international organizations,base year is 2015,Philippines,3.8847319999999996,
CP,Consumer Price Indices,608,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7002,February,6125,Value,"",103.975224,X,Figure from international organizations,base year is 2015,Philippines,3.975223999999997,
CP,Consumer Price Indices,608,2017,2017,23013,"Consumer Prices, Food Indices (2015 = 100)",7003,March,6125,Value,"",103.432273,X,Figure from international organizations,base year is 2015,Philippines,3.432272999999995,
